item_id,store_code,a,b,y,pred,error,cost
63501,5,23.32,7.96,1.0,4.13891060924,3.13891060924,4.71164962542
49632,3,19.84,4.88,6.0,5.00688772068,-0.165518713219,4.70297445423
60615,4,18.88,4.8,7.0,6.21626731869,-0.111961811616,4.70239608788
92253,2,10.72,2.96,1.0,3.39705794729,2.39705794729,4.70174254074
91062,all,17.05,9.37,7.0,8.08308648575,0.154726640821,4.69167767253
8052,5,21.2,5.92,1.0,4.58143604132,3.58143604132,4.69002134674
16645,3,4.44,20.36,7.0,1.64080776323,-0.765598890968,4.68861377372
99933,5,16.72,44.92,5.0,3.98611549992,-0.202776900017,4.68464133515
14775,4,4.16,18.92,1.0,3.11997501544,2.11997501544,4.68122687806
15837,3,20.76,40.8,0.0,3.81554288378,-99999.0,4.67370102912
57504,all,40.27,90.24,3.0,6.4644094801,1.15480316003,4.66626090192
34092,4,17.44,33.56,0.0,3.11997501544,-99999.0,4.66236184686
92313,2,11.2,20.48,2.0,3.85410387521,0.927051937606,4.64386441686
46809,all,22.49,33.44,13.0,12.4912541035,-0.0391342997331,4.63969604877
63396,4,15.48,30.08,1.0,3.14481949503,2.14481949503,4.61840926092
61218,3,20.08,5.0,0.0,3.50012156328,-99999.0,4.6164470937
94047,2,11.8,24.8,6.0,1.75508343354,-0.70748609441,4.60285631807
3045,2,10.8,4.08,4.0,1.70013623103,-0.574965942243,4.59972753794
40899,4,16.96,34.0,0.0,3.13096184996,-99999.0,4.57643196245
88995,all,10.93,44.86,13.0,12.4771673538,-0.0402178958635,4.56600796856
39282,4,17.68,6.8,1.0,3.4669358311,2.4669358311,4.55813153094
86229,all,11.44,43.79,6.0,7.42442091919,0.237403486532,4.55612774558
98340,1,12.6,3.64,4.0,5.40678486054,0.351696215135,4.55208776659
74967,5,21.64,42.04,1.0,3.38015020257,2.38015020257,4.55186227222
92865,4,17.0,6.72,2.0,4.03096184996,1.01548092498,4.55056269383
8157,all,10.18,42.05,4.0,6.52790863301,0.631977158253,4.54046390192
9771,1,13.64,28.6,3.0,5.22033362804,0.740111209345,4.52639259262
44565,5,23.0,5.2,3.0,4.7454955364,0.581831845468,4.52390647887
43932,4,18.48,7.04,2.0,3.94977904001,0.974889520004,4.52196741857
11472,4,16.2,4.68,8.0,7.54913849412,-0.0563576882348,4.50861505878
16101,5,20.6,40.24,1.0,3.06487528051,2.06487528051,4.50479213043
2877,1,13.48,4.8,1.0,3.64539648798,2.64539648798,4.50080248206
57282,4,13.08,37.48,1.0,3.14237060738,2.14237060738,4.49627566481
93816,1,7.04,9.64,6.0,4.88701303694,-0.185497827177,4.48826670269
102447,1,6.64,10.52,5.0,2.15300052871,-0.569399894258,4.48609016257
64644,2,12.72,3.04,5.0,1.40003845333,-0.719992309335,4.48395025986
43956,5,23.76,8.0,4.0,5.67466375558,0.418665938896,4.466078956
48942,4,16.2,37.2,5.0,3.15690139414,-0.368619721173,4.45982418354
67851,4,6.88,3.52,12.0,12.6568,0.0547333333333,4.45511950247
52857,all,23.38,32.05,4.0,6.4644094801,0.616102370025,4.43140377454
43326,1,12.16,25.48,0.0,2.79083218038,-99999.0,4.42719935384
34965,all,41.91,93.62,1.0,6.56375118376,5.56375118376,4.41782323693
70860,4,16.04,31.48,0.0,3.11997501544,-99999.0,4.41340789408
46728,4,16.36,33.52,0.0,3.11997501544,-99999.0,4.40518212319
46842,1,13.16,3.52,2.0,4.65169186181,1.32584593091,4.37692063586
103653,4,15.88,31.36,10.0,9.40218409057,-0.0597815909434,4.36680880035
84702,2,9.4,24.72,4.0,5.253717373,0.313429343249,4.3642972946
70188,4,17.8,34.76,0.0,3.1669358311,-99999.0,4.35591973563
12879,2,11.52,2.72,0.0,3.24992140942,-99999.0,4.35449555119
49422,all,43.17,95.75,8.0,8.83078865447,0.103848581808,4.34717955849
34752,5,22.24,40.64,1.0,3.1390861224,2.1390861224,4.34179013519
79254,4,18.32,4.48,0.0,3.41997501544,-99999.0,4.33412460827
8178,2,10.92,24.96,5.0,1.90167997403,-0.619664005194,4.32924269803
93807,1,13.36,3.56,2.0,5.27068090398,1.63534045199,4.31950765788
88779,4,17.44,6.28,0.0,3.44237060738,-99999.0,4.31190351538
30117,3,18.16,39.2,8.0,8.87220534131,0.109025667664,4.30677151534
14385,4,16.52,33.24,1.0,3.11997501544,2.11997501544,4.30523024382
48429,1,11.2,25.8,0.0,3.26883310312,-99999.0,4.30211538284
24876,4,15.24,31.52,6.0,4.84464584134,-0.192559026443,4.30184195191
86136,1,11.36,23.4,6.0,4.8257275588,-0.195712073533,4.29529624268
37236,1,13.48,28.4,5.0,2.90438779607,-0.419122440787,4.2873667652
29493,5,21.88,44.96,1.0,3.20887825496,2.20887825496,4.28673351298
40182,5,18.72,37.76,0.0,2.73025170266,-99999.0,4.27957297109
74118,3,18.6,5.2,1.0,3.42189438968,2.42189438968,4.2583926492
69339,4,9.52,13.12,0.0,3.4199750805,-99999.0,4.25231799876
71871,4,17.76,4.08,1.0,4.06605216925,3.06605216925,4.24957698192
5907,1,13.04,5.08,0.0,3.60571607269,-99999.0,4.24912811772
85176,4,14.32,38.04,5.0,3.98336826942,-0.203326346115,4.23739108453
59310,4,6.36,3.36,3.0,4.83018296359,0.610060987862,4.23325425469
47337,4,15.88,33.36,1.0,3.14643133853,2.14643133853,4.23310808187
84702,5,17.64,46.36,0.0,2.94207718363,-99999.0,4.22459950215
81750,4,18.52,4.44,0.0,3.11997501544,-99999.0,4.21440637105
34302,3,19.44,41.12,0.0,3.72305276374,-99999.0,4.20887227784
33090,4,18.88,4.16,1.0,3.43174421728,2.43174421728,4.20673446312
76278,3,10.48,14.96,1.0,3.31442579501,2.31442579501,4.17905087594
33476,2,11.8,3.04,1.0,3.87625382416,2.87625382416,4.17156864424
91680,5,20.28,46.96,6.0,4.83864929562,-0.193558450731,4.16348412954
92730,1,7.24,9.44,3.0,4.46905602842,0.489685342806,4.1566186642
158227,5,20.32,5.08,8.0,7.48099590458,-0.064875511928,4.15203276339
152269,3,21.32,4.44,14.0,14.643601703,0.0459715502118,4.15012836942
90333,5,21.04,41.28,1.0,3.36240309592,2.36240309592,4.14654923955
8460,1,14.72,25.56,0.0,3.99724484522,-99999.0,4.13433516591
79092,4,16.52,33.44,0.0,3.11997501544,-99999.0,4.13089272249
50349,3,18.56,36.92,5.0,2.9357995105,-0.412840097899,4.12840097899
63612,all,32.35,80.54,8.0,7.43488520601,-0.0706393492488,4.12590398616
59790,4,17.56,4.76,0.0,3.41997501544,-99999.0,4.12526139101
15888,1,13.32,28.56,0.0,2.91562374472,-99999.0,4.12499041523
59208,5,23.36,8.08,0.0,3.63603444443,-99999.0,4.11828513885
47298,all,16.48,8.61,5.0,7.81914286643,0.563828573286,4.11805758246
34257,1,13.88,3.48,5.0,3.97105544125,-0.205788911751,4.11577823502
49071,4,17.4,4.48,0.0,3.74904976528,-99999.0,4.11032531249
73245,2,11.36,4.08,0.0,2.98663808497,-99999.0,4.10936742157
86754,1,12.88,28.48,2.0,3.82720120216,0.91360060108,4.10607205298
2901,5,11.0,17.56,1.0,3.43238829781,2.43238829781,4.10206675691
42951,5,21.28,44.56,1.0,3.47748317223,2.47748317223,4.09356962455
70722,2,11.4,24.36,4.0,2.52586168276,-0.368534579311,4.0902187277
95652,4,14.68,30.32,0.0,3.11997501544,-99999.0,4.08969766219
2997,5,23.48,8.56,1.0,3.99791552295,2.99791552295,4.0852522422
40536,2,12.56,4.36,0.0,2.95880930093,-99999.0,4.07547823126
62772,3,19.84,7.52,6.0,1.67081778159,-0.721530369736,4.07203463417
28128,5,21.32,36.36,3.0,4.55740879393,0.519136264643,4.07021770859
35277,3,9.36,15.16,2.0,3.73023839759,0.865119198796,4.06740753333
146734,2,4.16,2.36,13.0,12.4906064507,-0.0391841191756,4.06148247979
4932,3,18.28,4.92,7.0,6.32345139621,-0.096649800541,4.05929162272
5487,all,43.56,10.91,4.0,6.70391806198,0.675979515494,4.04610739749
54711,1,14.52,3.56,1.0,3.5542614726,2.5542614726,4.03625000137
3090,3,18.04,36.8,1.0,3.61258769109,2.61258769109,4.03574554673
33114,4,16.72,28.56,0.0,3.11997501544,-99999.0,4.02317159585
61833,all,45.22,84.73,1.0,6.56375118376,5.56375118376,4.02189483205
47127,4,18.72,37.56,1.0,3.41997501544,2.41997501544,4.01733802861
53568,all,41.31,86.61,6.0,6.90445835874,0.15074305979,4.01141962479
49836,4,16.12,31.68,1.0,3.11997501544,2.11997501544,3.9965123492
9801,5,22.32,40.72,2.0,3.57313853149,0.786569265743,3.99455005415
82026,5,10.56,17.56,5.0,3.79216742354,-0.241566515291,3.98877696074
95652,3,16.32,33.68,0.0,2.71202936199,-99999.0,3.9787521923
74532,4,16.64,34.32,2.0,3.72334239063,0.861671195314,3.978550631
26711,4,18.84,4.56,32.0,31.815131468,-0.00577714162525,3.97364840456
61872,4,17.2,4.4,1.0,3.11997501544,2.11997501544,3.96215675631
40536,4,18.84,6.56,1.0,3.71997501544,2.71997501544,3.95755008467
47127,1,14.4,28.88,0.0,2.54960558966,-99999.0,3.95346531812
92730,5,11.76,15.36,1.0,3.01601963448,2.01601963448,3.9521652109
31968,1,12.44,26.04,5.0,1.58298865954,-0.683402268092,3.9452198682
8718,5,21.48,45.72,0.0,2.86324677047,-99999.0,3.94484600503
33132,5,22.84,5.72,2.0,4.40282997603,1.20141498801,3.92831252385
81471,4,17.8,36.96,1.0,3.37018637681,2.37018637681,3.91768304576
2952,1,12.76,3.2,3.0,2.02124851974,-0.32625049342,3.91500592104
3090,4,16.24,33.12,0.0,3.11997501544,-99999.0,3.9124328286
71952,5,21.32,46.16,1.0,3.10208011413,2.10208011413,3.895681559
45252,4,18.52,6.32,0.0,3.41997501544,-99999.0,3.8922120796
57591,5,21.44,7.96,0.0,2.9159553255,-99999.0,3.89123531051
94053,4,16.44,28.12,1.0,3.11997501544,2.11997501544,3.88808247555
108002,5,23.44,7.64,6.0,4.98046936278,-0.16992177287,3.88354802383
62979,4,18.92,4.08,2.0,4.05690139414,1.02845069707,3.8790136014
71883,4,17.52,35.88,4.0,1.75498594619,-0.561253513454,3.8760367479
37398,5,20.92,38.68,1.0,2.86015576885,1.86015576885,3.87454843998
36534,5,18.92,38.56,4.0,2.87077059638,-0.282307350906,3.87402073325
68352,3,18.08,4.52,4.0,1.81452764385,-0.546368089038,3.87218197349
41814,1,12.8,23.2,0.0,2.5344131603,-99999.0,3.87170840569
57282,1,10.08,28.84,0.0,3.97617675464,-99999.0,3.86725125872
43932,5,23.12,8.8,5.0,3.76140696721,-0.247718606559,3.86697424165
1104,4,16.4,4.08,1.0,3.53313469584,2.53313469584,3.85928066283
31665,3,14.32,39.64,0.0,2.32237202422,-99999.0,3.85480919306
9699,4,15.08,28.64,3.0,4.6035593427,0.534519780901,3.8471688362
88995,4,4.36,17.96,5.0,3.13096184996,-0.373807630009,3.83858975434
48831,3,19.68,41.96,0.0,3.9904651583,-99999.0,3.8273011639
53085,5,21.08,7.8,0.0,3.80787470343,-99999.0,3.82559531923
2181,1,12.84,27.92,4.0,6.39680245868,0.59920061467,3.81177587536
61034,1,13.16,27.04,8.0,7.326782407,-0.0841521991255,3.80853770817
88971,all,20.58,30.87,6.0,6.86396377286,0.143993962144,3.80623968659
123303,1,13.24,3.24,0.0,3.14754181246,-99999.0,3.80553756884
47171,1,12.56,25.6,8.0,7.04201608574,-0.119747989282,3.80468488579
90147,1,7.36,11.6,2.0,4.05474466809,1.02737233405,3.79932989569
9651,4,6.76,3.84,0.0,3.14571051142,-99999.0,3.78982943032
68511,5,22.72,5.76,0.0,2.97094291178,-99999.0,3.78502181659
9771,3,19.68,41.28,5.0,6.38853322782,0.277706645564,3.78471547559
92730,3,10.44,13.64,10.0,10.6145635163,0.0614563516299,3.77819551725
95234,1,13.72,25.32,8.0,8.65327997416,0.0816599967702,3.77785288832
115419,2,10.52,19.72,4.0,2.0604221563,-0.484894460924,3.77215229995
72840,3,9.6,15.04,0.0,5.99097709955,-99999.0,3.75607843125
33476,3,19.68,5.08,5.0,3.78819628859,-0.242360742282,3.75543861288
63009,3,17.8,4.96,4.0,2.12504203283,-0.468739491792,3.74991593434
58443,4,8.6,13.76,0.0,3.148133793,-99999.0,3.74984605445
36786,5,22.16,8.88,0.0,3.09340461895,-99999.0,3.74434412539
126588,2,10.88,3.2,19.0,18.7583073377,-0.0127206664362,3.74145024477
87168,4,17.16,36.8,6.0,4.83137043256,-0.194771594574,3.73593545481
83427,4,17.72,35.64,6.0,3.11997501544,-0.480004164093,3.73528302963
28152,3,18.96,5.08,0.0,2.94061850956,-99999.0,3.71557332054
129684,2,11.96,22.96,7.0,7.7410836959,0.105869099414,3.71422629841
28128,3,18.96,32.32,2.0,3.55573630973,0.777868154866,3.71382753312
68649,1,13.64,3.68,3.0,4.76960719059,0.58986906353,3.71126188655
34023,4,17.32,6.12,0.0,3.11997501544,-99999.0,3.70563760563
1953,5,11.04,16.08,1.0,2.96455368288,1.96455368288,3.69983029209
39162,2,12.68,23.6,2.0,4.5279661508,1.2639830754,3.68402875815
39741,all,41.34,86.26,4.0,6.4644094801,0.616102370025,3.67922705218
40374,4,18.8,4.72,1.0,3.53313469584,2.53313469584,3.6749303945
46800,3,10.2,14.6,0.0,2.43638522851,-99999.0,3.6578104084
8523,1,13.4,26.52,0.0,2.51529327963,-99999.0,3.65761717939
73383,5,16.32,44.52,0.0,2.87261853848,-99999.0,3.65756345424
49242,3,20.0,5.0,0.0,3.36897146878,-99999.0,3.64648566165
58350,4,17.08,6.12,2.0,3.57645294091,0.788226470453,3.64533819233
23928,4,8.76,14.16,2.0,3.57167661691,0.785838308454,3.63429357702
56166,all,41.8,74.24,5.0,6.79873800762,0.359747601525,3.63198330061
56169,4,12.8,35.92,5.0,6.42115607636,0.284231215272,3.63068431597
1953,1,6.8,9.92,3.0,4.49219497297,0.497398324324,3.62007638252
44565,1,14.16,3.2,3.0,4.39879101653,0.466263672177,3.61709133621
99276,2,5.4,9.04,0.0,2.83733870401,-99999.0,3.61416492529
23568,3,18.92,4.6,0.0,3.26205268443,-99999.0,3.60859324049
6705,5,18.64,37.4,0.0,3.01535596849,-99999.0,3.60817812996
7011,5,17.0,42.16,7.0,6.37331052458,-0.0895270679167,3.596697206
43335,3,20.56,4.56,0.0,3.07328749482,-99999.0,3.59230829051
16350,4,15.68,30.76,4.0,5.30243050814,0.325607627036,3.58193893389
44034,3,16.56,33.88,1.0,3.15316760649,2.15316760649,3.56949892679
63747,5,22.76,6.0,7.0,6.79154925731,-0.0297786775275,3.56013271858
48543,5,11.2,16.4,0.0,3.32371782403,-99999.0,3.55433530793
38238,4,16.8,32.48,1.0,3.11997501544,2.11997501544,3.54237006958
12879,4,17.28,4.04,2.0,3.53313469584,0.766567347919,3.54001692928
8175,5,23.2,43.52,5.0,3.07230289854,-0.385539420291,3.53935614103
75027,all,43.28,89.7,8.0,7.11937538903,-0.110078076371,3.53265785617
87168,1,13.2,28.28,5.0,2.28780323183,-0.542439353634,3.53104817324
9846,2,11.4,4.08,2.0,3.91240532547,0.956202662734,3.52965298083
37419,4,8.16,12.68,0.0,3.12874261656,-99999.0,3.52396607909
32817,2,4.52,2.28,3.0,2.11976597727,-0.293411340909,3.5209360909
8274,3,19.96,5.12,4.0,5.49534510652,0.373836276631,3.50505921873
39198,4,16.8,35.56,1.0,3.1285129623,2.1285129623,3.50415080665
40629,5,20.24,41.96,0.0,2.62237117709,-99999.0,3.50070277417
8862,5,23.08,41.16,3.0,4.27327430254,0.424424767513,3.49741077839
56166,1,12.88,22.84,5.0,1.38708972754,-0.722582054492,3.49728054313
2181,2,11.12,24.2,1.0,2.6135202574,1.6135202574,3.48506528905
77853,4,19.08,35.96,1.0,3.11997501544,2.11997501544,3.48465078697
87201,2,11.24,3.04,1.0,3.35397208608,2.35397208608,3.48031700118
27476,1,13.64,27.52,4.0,4.98876774418,0.247191936044,3.47846472724
93168,all,47.43,91.23,4.0,6.4644094801,0.616102370025,3.4683977221
78387,5,21.6,45.08,4.0,1.47410424856,-0.63147393786,3.46435604979
87030,1,12.88,27.28,4.0,2.92350810047,-0.269122974882,3.46370761853
33090,5,23.6,5.2,0.0,2.97443007343,-99999.0,3.45512346419
49560,3,17.92,33.88,3.0,4.37758696024,0.459195653414,3.44583112549
58356,5,21.16,8.52,5.0,5.96646675461,0.193293350922,3.44141636671
101148,2,5.68,9.48,1.0,3.19790759069,2.19790759069,3.43653298456
102552,4,16.6,4.48,3.0,4.4847399337,0.494913311234,3.43502371836
74967,2,11.56,22.4,2.0,3.34348784693,0.671743923466,3.433248622
70671,all,40.79,78.63,7.0,7.6334454614,0.090492208772,3.42362118126
5286,4,16.64,4.4,2.0,3.61851168691,0.809255843456,3.40837728036
67371,4,17.16,34.88,4.0,3.1933921542,-0.201651961451,3.40611343178
70110,5,22.96,45.56,1.0,2.91907868497,1.91907868497,3.39635237388
68448,5,23.84,45.96,0.0,2.80161070797,-99999.0,3.39514252761
39282,3,19.64,7.56,0.0,2.66960211085,-99999.0,3.38768817088
79050,1,12.4,27.04,2.0,3.59152564835,0.795762824175,3.38148154201
83598,all,41.18,71.17,5.0,6.71389427762,0.342778855524,3.37602279796
74532,5,20.8,42.88,0.0,2.63665102773,-99999.0,3.37527228531
25872,1,14.0,29.08,0.0,2.33639477167,-99999.0,3.37177627824
86754,3,18.6,41.12,4.0,1.8473772352,-0.538155691199,3.36661503504
53520,1,11.32,25.28,0.0,3.46452098911,-99999.0,3.36592853463
144874,1,13.0,3.16,3.0,4.54123603499,0.513745344998,3.34512101235
28093,2,2.92,12.16,2.0,3.91024572303,0.955122861516,3.33460490435
39723,1,13.92,3.52,2.0,4.50529534315,1.25264767157,3.332720596
70671,3,18.12,34.96,2.0,3.56660718997,0.783303594983,3.33248266372
44751,4,18.72,34.8,0.0,3.17570343223,-99999.0,3.33022688307
55962,5,22.24,45.84,1.0,2.77927375381,1.77927375381,3.32886424525
549,5,21.32,47.12,2.0,3.4204303087,0.710215154351,3.31732927374
60399,2,11.12,18.84,3.0,4.84052516596,0.613508388652,3.30625811755
61623,5,22.16,5.72,0.0,2.67211872804,-99999.0,3.30415560004
47982,5,18.12,38.04,2.0,3.4425664749,0.721283237448,3.30044863314
37401,3,7.32,3.68,4.0,2.31461831551,-0.421345421123,3.28651043819
70110,4,18.36,36.44,1.0,3.14481949503,2.14481949503,3.27773554712
2013,1,13.88,3.36,0.0,2.67033583172,-99999.0,3.27270384346
79221,3,20.0,40.24,6.0,4.79803338847,-0.200327768589,3.27196503941
50793,2,11.88,24.64,0.0,2.50741750946,-99999.0,3.2708365729
86448,1,13.28,25.52,0.0,2.4120843768,-99999.0,3.26572175269
82026,4,8.44,14.04,3.0,4.38122670791,0.460408902637,3.26502600142
86235,4,16.44,4.52,2.0,4.04643133853,1.02321566926,3.26138405085
37236,2,11.68,24.6,4.0,5.78693568571,0.446733921427,3.25929061527
70860,5,20.04,39.36,11.0,11.5462086058,0.049655327799,3.25845718874
8178,3,18.24,41.6,5.0,3.70238221713,-0.259523556575,3.24631740373
78375,3,7.64,3.72,0.0,4.8582075863,-99999.0,3.2461584373
23568,1,13.12,3.16,0.0,3.20461002863,-99999.0,3.24564548981
70188,3,19.8,38.6,4.0,2.04719454959,-0.488201362603,3.24216772935
36663,4,18.52,34.52,6.0,3.11997501544,-0.480004164093,3.24046962453
37254,5,22.08,5.32,1.0,3.27644683787,2.27644683787,3.23975274508
61872,1,13.24,3.36,1.0,3.22018165109,2.22018165109,3.23933425354
3228,3,20.2,5.2,0.0,4.33235850488,-99999.0,3.22847381955
69339,5,11.92,16.4,1.0,4.83154627192,3.83154627192,3.225113877
88956,4,16.28,30.08,4.0,3.21040269957,-0.197399325108,3.22497939536
14385,1,12.68,25.6,0.0,2.38447242516,-99999.0,3.21822682977
56004,5,24.0,5.36,0.0,3.03703224914,-99999.0,3.21738317059
33366,5,20.84,5.08,0.0,3.0364293505,-99999.0,3.21458784479
5484,all,44.64,10.49,5.0,7.30391806198,0.460783612396,3.20987490496
86847,4,8.52,12.24,0.0,3.11997501544,-99999.0,3.20556905704
31437,3,18.44,38.56,0.0,2.31736216079,-99999.0,3.20479311828
83412,5,22.6,5.72,2.0,4.36959272554,1.18479636277,3.20333688135
51273,4,15.0,31.28,10.0,10.5242810723,0.0524281072267,3.20318086112
38727,all,41.23,17.17,7.0,7.81676096451,0.116680137787,3.20304623969
53457,all,36.06,79.81,5.0,6.84064227669,0.368128455339,3.19133112518
95595,5,23.88,5.32,1.0,3.14216736759,2.14216736759,3.19094071914
91209,3,15.32,36.68,4.0,2.44056263474,-0.389859341316,3.18994705334
8523,4,17.4,34.48,0.0,3.11997501544,-99999.0,3.18548242411
1062,5,23.92,5.2,2.0,4.23927951541,1.11963975771,3.18401840495
89211,1,12.92,3.2,6.0,5.31100025365,-0.114833291059,3.18092758856
43956,2,12.68,4.28,0.0,2.39291963172,-99999.0,3.16488785065
77457,all,47.45,89.32,4.0,6.4644094801,0.616102370025,3.16156223292
25872,4,18.2,37.8,1.0,3.32793938945,2.32793938945,3.13438301783
58356,2,11.28,4.56,2.0,4.00308203496,1.00154101748,3.13399298351
73410,4,16.88,32.76,0.0,3.17547377796,-99999.0,3.12580036609
63396,5,19.36,37.6,0.0,2.81132876095,-99999.0,3.11678777564
58395,all,46.98,17.01,5.0,7.08630954292,0.417261908585,3.11668605244
49611,3,9.6,14.12,0.0,2.35994568752,-99999.0,3.11350835132
94995,5,23.4,5.56,1.0,3.35448620456,2.35448620456,3.11242475816
5286,5,20.8,5.48,3.0,4.52676138232,0.508920460774,3.10713639769
67836,all,44.03,83.84,5.0,6.4644094801,0.29288189602,3.09247989327
14106,4,8.2,13.64,0.0,3.31808551217,-99999.0,3.08784427948
5586,4,18.64,35.72,0.0,3.11997501544,-99999.0,3.08557853927
79062,3,18.24,4.76,4.0,2.24708042379,-0.438229894053,3.08430446091
39282,5,22.08,8.52,0.0,2.91086030352,-99999.0,3.08197742219
39198,5,21.0,44.48,0.0,1.56457165899,-99999.0,3.08146328956
26520,3,18.28,4.8,1.0,2.85573643285,1.85573643285,3.079869918
155734,2,2.88,12.64,13.0,14.069037836,0.08223367969,3.07882896759
91176,5,18.76,38.04,4.0,2.91674063359,-0.270814841603,3.0649480339
12879,1,13.32,3.12,1.0,2.70114830443,1.70114830443,3.04793325914
38655,5,21.2,40.8,5.0,3.49938254622,-0.300123490756,3.04751526095
99948,4,17.0,32.56,5.0,6.00570785843,0.201141571687,3.03626686658
70110,1,14.12,28.04,1.0,3.01898452874,2.01898452874,3.0344465771
91062,5,8.52,4.68,1.0,2.99616227427,1.99616227427,3.02924966262
69003,2,9.64,20.52,30.0,30.3141486001,0.0104716200043,3.02839250523
17700,5,23.88,43.16,0.0,2.69731882275,-99999.0,3.02769559245
79175,2,4.12,2.24,5.0,1.40003845333,-0.719992309335,3.02175856105
71313,all,43.05,87.48,6.0,6.84061684787,0.140102807978,3.02139650338
3105,4,16.52,33.24,1.0,3.1669358311,2.1669358311,3.01791030129
126285,2,11.76,2.8,14.0,14.445961878,0.0318544198569,3.01107139828
79920,5,21.48,39.92,0.0,2.76399129262,-99999.0,3.0106923153
12969,5,15.56,47.48,0.0,3.32241807579,-99999.0,3.00789091543
23697,all,42.67,82.27,6.0,6.82675577702,0.137792629503,3.00178964305
79284,all,47.02,87.12,7.0,7.65567153799,0.0936673625704,2.99893372516
53085,4,16.88,6.24,1.0,3.41997501544,2.41997501544,2.99860724102
34092,3,19.4,37.28,5.0,1.67936852252,-0.664126295496,2.99809576916
14394,5,22.64,8.88,3.0,4.18086294503,0.393620981676,2.99342349952
99117,2,11.84,3.2,0.0,2.47805190461,-99999.0,2.9924194619
28572,1,13.68,3.2,0.0,3.25446719507,-99999.0,2.98753292008
8472,5,24.0,7.8,0.0,2.93704374413,-99999.0,2.98751706973
79920,4,17.2,31.92,1.0,3.11997501544,2.11997501544,2.98156215038
54957,4,7.12,3.6,1.0,3.44571051142,2.44571051142,2.97907259172
1836,5,21.84,46.76,1.0,3.21900457035,2.21900457035,2.97889611629
119100,3,17.96,5.12,12.0,11.6658205138,-0.0278482905197,2.97163496495
53520,4,14.76,32.84,3.0,4.25227721467,0.417425738223,2.97125379905
14997,3,19.72,4.96,0.0,2.22716972123,-99999.0,2.96655271074
64002,4,19.04,4.52,1.0,3.41997501544,2.41997501544,2.95858837625
40629,2,10.8,22.4,0.0,2.58439485073,-99999.0,2.95667264932
14337,5,21.64,46.76,0.0,2.65050589929,-99999.0,2.95202919181
99663,2,6.16,9.44,0.0,2.26964398415,-99999.0,2.94682131865
6528,3,9.84,18.36,1.0,2.36075111492,1.36075111492,2.94606441234
38769,3,19.12,4.96,0.0,2.2387969507,-99999.0,2.937529073
88995,5,5.48,22.44,3.0,4.01286455038,0.337621516794,2.9321763407
42345,1,12.36,29.48,0.0,3.49691272983,-99999.0,2.92959415185
48543,3,9.96,14.6,2.0,3.86975299647,0.934876498237,2.92575710902
90147,5,12.0,18.88,9.0,9.63024915695,0.0700276841053,2.92547846107
89319,2,11.24,20.52,0.0,2.50616381149,-99999.0,2.92502694131
93792,1,10.68,24.92,3.0,4.11276068886,0.370920229621,2.91983730963
67158,4,18.4,32.48,6.0,3.11997501544,-0.480004164093,2.91866148917
82002,5,11.8,16.52,1.0,2.70031892158,1.70031892158,2.91050576372
40812,5,20.68,41.76,2.0,3.39079523347,0.695397616734,2.90661864931
20256,1,11.8,23.6,4.0,2.22035359966,-0.444911600084,2.90547374347
48618,3,20.6,39.72,1.0,3.31669642047,2.31669642047,2.90239986388
24348,3,18.72,36.4,0.0,2.32994979377,-99999.0,2.90216878641
16533,4,13.04,36.88,1.0,3.11997501544,2.11997501544,2.89387123193
6705,4,14.92,29.92,2.0,3.48610406516,0.743052032578,2.88868181012
59181,1,12.48,29.4,1.0,3.4739201171,2.4739201171,2.88242076931
95679,3,10.6,15.04,0.0,2.40962155702,-99999.0,2.87860520775
38727,3,18.32,7.64,0.0,2.43681925309,-99999.0,2.87693840349
55557,5,21.08,43.4,2.0,3.29906023658,0.64953011829,2.87392487829
14166,4,17.64,4.44,5.0,4.52120836655,-0.0957583266896,2.87274980069
17700,2,12.72,23.0,1.0,3.31840589336,2.31840589336,2.87154730688
44949,3,18.08,37.8,4.0,2.03615072,-0.49096232,2.86934573414
44034,5,18.64,38.08,1.0,2.73347176958,1.73347176958,2.86582380424
71961,1,12.52,3.52,0.0,2.68885255011,-99999.0,2.86391266319
81471,1,13.72,28.44,0.0,2.21309368964,-99999.0,2.85953802418
37236,5,21.88,46.16,1.0,2.87552804041,1.87552804041,2.85743789944
85407,2,11.96,23.28,4.0,1.58634013251,-0.603414966873,2.85636545375
69336,5,21.64,5.72,1.0,4.18099669331,3.18099669331,2.85507965038
31437,4,16.6,34.68,0.0,3.14481949503,-99999.0,2.85203497052
582,4,18.52,7.16,1.0,3.44481949503,2.44481949503,2.84417812902
11244,1,12.72,3.68,0.0,2.63866509354,-99999.0,2.84300533478
65523,5,20.88,41.24,0.0,2.61024146243,-99999.0,2.84018956126
85407,5,22.4,43.68,2.0,3.41261478377,0.706307391884,2.8355899893
64107,3,19.68,4.64,3.0,4.31608284027,0.43869428009,2.83523742921
23697,3,18.96,36.56,0.0,2.32163580748,-99999.0,2.82578243611
50793,3,19.8,41.08,0.0,2.85336884805,-99999.0,2.82346597024
58473,4,8.24,12.72,0.0,3.11997501544,-99999.0,2.81603839193
38628,4,13.12,32.0,2.0,3.42874261656,0.714371308281,2.80951493931
71961,5,20.36,5.72,2.0,3.39546226397,0.697731131984,2.80935714959
62481,3,18.72,5.32,0.0,2.51714611595,-99999.0,2.80542056677
