item_id,store_code,pred
40722,3,11.2904017134
65511,3,6.4575520062
79167,all,6.82429479338
26772,4,6.09821537941
30825,all,6.82744044815
73908,4,6.09225331991
52710,5,10.8231627174
8274,1,5.52231355694
90525,4,13.5472000532
34629,1,10.164466142
52710,3,6.59037542614
93816,4,3.21609822941
93807,3,6.65606696738
37701,all,7.36307697495
27476,4,13.1444461809
44565,3,6.69631887566
34023,all,6.64050785852
17097,all,6.53425399924
34104,all,7.47293474129
27476,5,3.52553132327
99678,2,4.7239524789
60363,all,6.56023481686
55532,2,2.84737937837
57897,1,1.70779144855
47982,3,7.68782895542
8274,2,6.52164892297
93438,1,27.6457818747
16645,4,3.11997501544
35178,all,6.47360132805
40467,3,5.32721290698
27957,5,4.98757454468
82431,3,8.73834100353
60429,2,9.26787732654
54957,all,7.55773178811
27957,2,3.93538748715
38769,all,7.75887820372
47982,2,3.63095237314
80559,5,4.47348467288
3346,5,3.37909955057
102552,3,8.36840624887
72840,5,4.75218104048
40899,all,6.97202046236
20340,all,11.8758534393
26253,all,6.63426590806
68949,3,6.19242554432
2181,all,10.4723000768
38751,5,3.01205902045
43932,1,8.78926681626
39165,2,5.47076568718
42425,1,4.63136205663
38628,all,6.87294303172
93792,3,7.72722504745
74664,4,7.70917927845
54708,all,8.36051749578
90333,4,8.39282650459
103356,4,23.2887392044
6321,2,5.19440615207
30381,all,7.47724073289
42951,4,6.6669941525
119100,2,5.18635427402
40812,all,9.06727102638
31464,all,6.52790863301
72018,all,9.36601495974
134443,1,8.40198688507
47031,5,6.65810167649
100038,1,3.04081549087
93072,4,5.79490877916
95595,all,10.806882387
32469,4,4.55601521622
47109,all,7.00391806198
58452,3,2.11583443798
41322,all,6.48353383542
24777,4,7.161775105
55532,1,4.07032413036
25233,2,6.24934579743
8712,all,7.81406832392
93114,5,6.26288670439
10827,all,6.48458293481
160751,4,12.4592000001
69006,1,6.86898523239
24348,1,7.30122942251
41067,2,8.67283751126
85014,2,2.94527062026
42951,2,4.92248428026
47847,all,10.2020957061
46728,all,8.18093849739
55485,all,6.72304241728
62772,4,4.10724979927
97187,4,8.32927166505
81630,2,4.0389854676
92313,3,7.09857938376
6948,all,7.75671405143
54762,4,3.11997501544
58884,5,4.6156349172
78885,all,7.88328632222
25788,all,6.57294303172
32469,2,6.71424493276
14394,4,4.56839294462
91737,2,3.20896715397
65157,1,6.85170661782
85176,3,5.12226942856
111417,1,101.293292695
3363,3,6.11812741793
32469,5,5.17580249408
14394,3,5.7572387171
21933,3,5.85103053223
73377,1,5.23870933957
70722,3,10.8936260523
36552,5,6.09332651448
29772,1,1.59797397429
39141,1,4.57203683622
89322,4,3.11997501544
1554,all,6.4644094801
99117,all,8.05556164623
69819,3,7.36921862082
92385,4,3.17570343223
61034,4,6.90027970751
46950,3,6.3049681354
60051,all,7.1308419091
33476,4,23.2463383101
11511,5,5.66584806802
91680,3,6.88495247759
96480,5,4.18136728331
92073,1,11.5295239525
55752,all,7.0120222076
61623,all,6.80325976564
102453,1,5.24971781435
98340,3,10.8325798983
40652,2,21.1289386526
79176,2,2.63621869302
15888,4,4.41153739919
79497,all,6.7644094801
53526,1,4.59487572789
89322,5,7.35918435119
38229,4,4.39277508402
21933,2,2.33613788611
28093,1,4.54405817915
95844,1,4.78509451241
8148,1,7.80517961849
73569,2,4.18732140692
95679,4,4.43526256971
15450,all,6.92197413492
60471,3,7.02648315834
46826,5,6.04868746917
160751,2,8.18800000003
70860,all,12.3192869734
47526,all,9.09433033719
102552,1,2.3781280234
70848,4,8.47880135522
42357,4,6.37646116951
72924,all,7.14335545935
87168,3,1.70875066252
549,4,4.99289218024
103653,3,11.3811088216
73245,1,4.09537576911
51321,all,6.4644094801
609,5,4.30045064235
56472,1,5.51026059032
45852,all,6.99839050689
76995,all,6.4644094801
77028,all,7.60391806198
52974,all,7.92977463091
8532,3,5.90538610391
64107,5,5.03700368401
73569,1,5.07949950068
72018,4,8.08175258601
95595,4,5.51557879832
91053,5,5.87206608428
95234,2,10.5510860281
94053,2,1.78413640854
12501,all,7.1041879337
64644,4,3.11997501544
33141,all,6.81370525569
99663,3,4.72131407399
11472,1,7.6398585223
40722,2,7.18808898996
5907,2,4.5357216022
65556,4,5.12538808941
42504,all,6.4644094801
20256,4,6.77792356055
10902,2,6.08358853045
162377,5,10.1742577397
58356,4,15.1724899336
99678,1,8.97578449725
3363,1,8.44320627953
86847,all,7.15557920911
39306,all,6.55104296891
28152,4,5.63313469584
104481,4,8.57540297707
47982,4,4.30681119719
92253,5,9.03592378218
78360,all,6.7440002397
75354,4,11.1854084257
103332,5,3.49845374295
10491,3,2.10620424719
903,all,6.48619746879
58473,all,6.50592751192
75051,3,7.22544963252
70671,4,5.15897961142
36132,all,7.18049007592
5946,all,6.80873305473
78972,4,3.11997501544
65559,3,2.74939725683
91620,3,5.3460410162
49611,all,6.99740817969
34920,all,7.25430031879
119100,1,20.2184
46842,3,4.52668269297
68949,2,4.56700549533
26520,4,4.22247293832
102747,1,5.84125175806
47262,2,9.09878889445
47847,4,6.8855460885
37401,4,3.11997501544
65811,5,4.10567227484
100038,4,9.79857285377
56643,4,4.95034058795
78744,3,1.77501419728
56787,all,6.60441492313
8532,1,7.94903377086
65559,4,3.49945237344
3105,5,3.76824748052
49314,all,7.2080136216
79068,2,7.45690589057
55545,3,8.83312563567
93837,2,4.64646436107
134246,4,30.1106943015
111587,5,10.7340887532
32136,5,5.2699019126
78579,1,10.2817890118
63606,3,5.45546521961
34935,all,7.74752220347
92730,4,5.91374931752
72836,2,7.99088905575
56472,2,5.17199790722
72216,all,6.53622129746
59307,1,4.12011894821
42425,2,3.17058533449
3228,4,4.31237796092
60399,1,4.76124373731
91071,2,12.2981588818
34629,5,4.77340373971
102453,2,4.05017049602
50526,5,3.5787661419
7446,all,6.83065084666
82026,2,3.89154237268
75087,2,13.2245832272
37059,all,6.59326763844
3045,4,3.71997501544
17313,4,3.71997501544
67851,3,9.80633975812
73452,2,8.08048035003
131336,5,3.36004062698
107613,1,1.65600893435
58314,all,6.48440770999
160751,5,4.76778061583
63699,5,4.51092368944
147091,4,16.1004478672
63621,2,3.86002734844
69006,2,4.80366192967
59181,all,12.1591710151
85014,1,10.5546568894
38646,4,3.79410732614
40866,4,4.30571438227
38751,3,6.76849335503
78570,5,4.12170989832
77919,all,7.2080136216
9651,all,7.00699970533
93837,3,7.20616119492
77859,all,6.4644094801
73377,2,5.52010870216
38751,4,3.35632873174
88986,3,7.20118904499
47031,4,5.58139608688
1053,5,4.33146954152
60399,3,7.85145590738
60939,1,5.47622120776
70101,all,7.17964148278
16859,2,4.02067852877
22329,all,6.56375118376
73245,5,5.13278473211
2055,1,5.87573069675
37401,1,1.39379755613
79221,4,4.6450479576
28812,4,4.82304158228
10113,3,8.90884435809
90525,1,4.16366974589
42876,all,6.53784114036
81402,5,3.99469851109
12918,all,7.17016732421
9801,2,5.51063008182
51963,all,6.64272502958
69006,5,3.85636877719
73569,5,5.9119697191
34818,5,3.48838330297
38508,4,5.1768286779
11943,3,4.47335718775
131336,1,9.4595622158
5586,all,6.56023481686
93180,1,5.3721025472
78387,1,1.5538083428
168008,3,34.6048401784
132712,1,4.46693367318
32469,1,4.66495830359
148624,5,12.4217261712
7350,all,6.80182619904
37398,1,3.54101282962
35073,all,7.09621242026
5961,3,7.14517194561
34302,1,4.6400301528
93542,1,8.47396513612
43719,all,6.47360132805
55134,all,6.55104296891
29772,4,5.26049578439
26652,5,4.6837245949
92313,1,7.11319997998
63612,3,8.00976027922
74532,all,15.7650517485
57156,all,6.4644094801
85407,4,4.4646643218
1743,all,7.07360132805
30000,all,6.51871678506
63021,all,7.2634554195
5052,5,4.18301840188
34296,all,7.21967576369
31929,all,6.85883129532
11511,2,4.2014543769
14244,3,4.99000490617
74532,3,9.05853687334
81750,all,8.55535795965
32097,1,4.57931830771
39141,5,3.85481930278
25233,5,6.24071657336
56004,4,3.77547377796
14364,1,5.59578149831
63699,4,6.35537257471
40452,all,6.4644094801
23421,5,4.41771489366
61923,5,2.66299718822
71952,4,4.53130087301
34857,4,3.27306408241
5256,all,7.00391806198
28128,4,5.44151429569
40629,3,3.6416978303
99933,2,5.39634195498
11943,4,4.41865277982
27476,3,3.84913500433
121431,2,7.8859573702
8178,4,3.33895589681
1953,all,8.40445302183
59310,2,2.00003845333
4833,2,2.00003845333
42357,2,2.00012147113
69210,all,6.4644094801
36534,all,7.13942033313
11244,4,6.18278763136
91680,2,4.13405688456
38229,2,4.74149624223
33558,1,8.88776000978
73650,5,3.67346067303
88428,3,8.3479900067
152269,5,4.01685642589
82002,4,3.3886434682
35526,3,6.86340604124
81630,3,3.14760644915
75087,4,6.22630542864
146734,1,16.517126122
21933,4,5.60164056418
31665,1,1.83898750856
83427,3,7.03835036236
141293,1,6.59314876494
132,all,7.2080136216
34275,2,3.08183914306
44325,2,4.08322699704
80559,3,4.41892367288
85176,all,11.1769957515
137158,2,4.90565143245
81630,5,4.13030583168
8886,all,7.06273906138
63111,all,7.58227039111
16872,all,6.49740215813
6501,all,6.47360132805
55599,all,15.0727910429
56169,3,3.91929303567
56436,all,7.44752220347
81333,all,7.49405256204
19329,4,3.26862133233
10044,3,12.1096545142
50349,2,2.82300069326
102747,3,6.35370088621
91053,4,5.12995861176
46809,5,4.07608298087
65702,3,6.87648970769
65556,3,5.75833524335
41136,all,6.54061684787
66324,all,6.57016732421
84096,all,6.57016732421
46743,2,4.40756924055
79230,all,6.47988627582
70722,5,3.40006793937
52401,all,7.68353383542
37404,4,14.0384000142
82026,1,3.61789896473
81663,5,5.12484359404
14754,5,22.577947114
80400,all,7.30391806198
79050,3,4.50993914231
9801,4,3.21484904433
8928,5,3.83609212918
54711,4,10.483306632
52038,2,6.25046761602
134246,3,7.4544
37404,5,6.66244476729
5259,all,6.4644094801
59070,4,5.17115648537
52863,all,6.82083474936
40722,5,11.996001544
92730,2,4.86532812846
13299,5,8.10495606825
37397,2,7.91130165197
14064,3,4.71156406524
19200,all,6.76820158258
81663,3,4.78253483194
92256,5,3.05312303799
55547,2,7.72120813109
18527,5,5.55871597266
64107,1,4.43121151568
58350,5,3.31575466122
31848,all,6.47360132805
77274,all,5.30079043638
1836,all,6.53784114036
33110,2,8.49093064653
85407,3,8.32285459798
57591,4,5.75621491215
12969,3,3.1028381451
8148,3,6.09733040257
47556,3,3.63646952302
42654,3,4.88339731818
5493,all,6.50754204588
88779,5,4.58194970374
94419,2,2.47484607909
14364,4,7.76272291015
34857,3,10.7397224343
21933,5,5.15358103798
12024,4,9.72476471447
43986,all,6.51871678506
88785,5,3.74059617197
43992,3,6.92577269444
50382,all,6.4644094801
38127,all,6.4644094801
63642,all,6.4644094801
17313,5,3.28279127924
40449,4,3.21484904433
79176,4,4.91572069395
93072,2,4.25176010986
41067,3,31.3424
74664,1,4.99900139481
26916,4,3.88886311263
37254,3,5.16352518892
67623,all,7.34636699191
62733,all,6.83344098251
67143,5,3.4241487011
147952,1,21.7728
37359,all,6.4644094801
2901,3,7.18819746417
86850,4,3.87836576282
100344,4,8.29933098718
10980,all,6.4644094801
74418,4,5.64710428637
68808,3,3.46553198873
155734,1,13.2631297928
120237,1,11.520325154
77853,all,8.29483818692
24348,4,3.2038622098
30840,all,12.512578461
26772,2,4.37760216973
91071,5,4.64917965609
73452,5,5.91123264529
72327,1,3.85939724477
14394,1,4.72113128574
58038,all,7.00391806198
17313,2,1.70255043793
73908,1,1.70700742542
31932,all,6.47711769497
13908,all,7.10558638475
52506,5,4.94251392069
71961,2,4.00418969652
63747,2,1.72231726589
26772,5,4.59039270787
78744,all,7.4879135248
63747,3,7.42171493635
93807,2,4.70862357428
74532,1,4.45944391946
30541,5,4.47547023726
71970,all,7.03470455939
103653,1,9.02628643144
93807,5,3.41469738556
6705,3,3.52937053086
55521,all,6.4644094801
12648,all,6.4644094801
79077,all,6.66700853364
1053,1,3.68859790144
34752,3,28.6736
42786,all,6.48353383542
9597,2,5.18007189914
93792,5,4.38164803565
55545,1,4.15054843451
54705,all,7.00391806198
73017,all,6.80831609284
53520,5,3.02968362668
113367,5,8.11757398218
57282,3,4.01866631809
88956,3,7.19292916675
35526,4,3.44481949503
102429,4,4.72293020218
78387,2,5.67742450217
68511,3,5.00816541343
58437,all,7.5080136216
38751,2,1.8627538575
37397,3,17.6259755269
26977,4,15.5289381326
56781,all,6.4644094801
12969,all,9.2980734013
78579,3,9.94536114465
549,1,5.20897814242
26673,3,4.27075338157
2055,3,5.87250320948
20301,5,3.37075968674
10908,all,6.85806947773
65310,all,6.4644094801
71976,5,3.65037358503
47262,1,10.476905056
2877,4,3.69581576727
57956,5,2.76475577329
10902,3,3.23190166752
47171,5,5.87195244348
1013,1,4.35798204705
8460,all,5.97740320527
50349,5,2.92277861958
34830,2,4.23403700138
92073,4,6.83421819258
14385,3,4.40753683648
10680,all,7.74752220347
35091,all,6.4644094801
87201,5,5.54786492506
91209,4,4.35159461946
26328,all,7.2080136216
75087,1,10.129579211
8862,2,4.79049832459
102453,5,4.25287975024
33036,5,2.97156392395
55599,4,12.2637599986
142687,5,5.35283916662
34092,all,7.01122958901
88956,5,4.31329706924
42645,4,3.13383266051
65511,1,4.49273141365
23928,3,4.77658192069
23928,5,3.43238829781
32097,3,6.58631413615
46809,3,4.89543177063
81402,3,4.49309965485
155087,1,7.65715055447
49242,4,4.4964220807
17829,all,6.4644094801
94419,1,7.82309673486
106419,5,5.15347582983
93542,5,6.80958878783
9576,all,7.2234904173
52038,1,2.88859126712
86850,5,4.10920771097
56445,all,3.76157468305
39165,5,8.68759074051
90333,1,3.70161476894
58782,3,2.08928200986
91737,3,4.37515286491
15888,5,3.44211331816
12372,3,5.01922399301
12972,all,6.54061684787
3090,all,7.28142002601
99921,3,2.18107289419
26673,4,3.14481949503
14775,5,3.30929579732
2997,1,2.89588120822
78387,3,1.67686393943
58356,1,8.636109921
55545,5,3.49794811463
27476,2,9.2404017111
46842,2,2.11152050317
79179,4,3.77570343223
11472,5,6.14946697995
1013,4,3.11997501544
71961,3,3.1438067733
99948,3,8.75654373976
89322,2,2.40641788282
9420,all,6.4644094801
34827,all,7.14573651977
26877,1,4.36632595753
57956,2,4.29123241126
8862,4,6.84611987425
40536,1,3.68130915483
102291,all,6.47988627582
91053,2,7.56390351722
102429,5,3.72144448542
43992,4,3.46079533233
42345,2,4.44618827398
55752,3,4.28407603122
42852,all,7.44752220347
50742,3,3.37681325082
88956,2,4.08781281825
72078,all,6.49679462742
10902,4,3.38605110625
1566,5,4.36515650441
54708,4,3.39347611898
93816,2,4.09928867517
91176,1,1.60512922959
44751,2,4.35154966847
99117,3,6.01591543266
6528,5,4.33437676201
103299,2,2.68155549001
83412,3,4.61596048449
29160,3,2.76229478579
40652,3,9.36845539295
95568,2,3.52590233769
58350,3,4.53784176726
1974,5,3.67026658119
82116,1,8.21541221066
11520,4,3.11997501544
56643,2,3.63187093465
57897,4,3.77570343223
52710,1,4.90065681104
91680,1,7.75694904697
31968,5,3.33941062677
141989,5,3.63820041539
330,all,6.4644094801
74967,4,5.93355852201
73908,2,3.98817071342
3363,2,3.22360378133
28093,5,1.49296577426
53520,2,4.73452207526
1053,4,4.27100817761
34302,4,4.72737961708
44088,1,5.48233602003
69336,4,3.26815413148
34302,2,4.66909580386
10902,5,4.92969977135
9615,all,6.4644094801
88779,2,5.35139290911
1974,3,4.27681057472
59307,5,3.00988437491
65994,all,7.2634554195
56880,3,3.42794988591
83655,2,5.28800277589
88785,3,10.2018515549
50625,all,6.79621242026
25233,1,5.60677073292
68649,5,4.24214621865
61605,all,6.4644094801
81402,4,4.2158324383
132712,5,13.6856
26652,4,3.7028809231
36876,4,3.5612934734
104481,1,8.09918257698
86448,2,3.37200940016
103299,5,4.35126612917
57231,5,3.39171260128
49632,all,7.39974339874
42951,1,3.88467326423
86850,3,5.14372595826
50526,1,4.15857532464
44088,2,3.73109698614
78744,4,3.41997501544
52038,5,4.09084340116
19329,2,3.02376686654
71952,3,5.54843038089
5985,all,7.32082641358
68016,5,3.63015655977
61083,5,3.35278048591
139552,3,15.7527576516
78054,3,7.04312891109
29772,5,7.01941937651
45378,5,9.83219352675
100344,3,3.98426407238
58269,4,3.41997501544
8178,5,1.62519108024
59208,3,2.97354599981
82428,2,8.17147553896
34332,1,4.79984269996
60399,5,4.01771286878
85182,1,4.76126241513
89322,1,1.40826635896
131336,2,2.58399385125
69819,1,9.19183051447
93837,4,4.02951556923
72836,5,9.95393703799
29028,5,4.50412588544
112694,2,11.3118801903
8928,4,3.13096184996
86235,5,4.00972766456
34068,4,3.77570343223
40449,5,2.85940683427
34113,2,2.62762760198
78225,5,4.67018424224
39141,4,3.20316155869
33020,5,6.96642114749
94053,3,4.69669050872
43335,4,3.41997501544
20301,4,4.6045919638
34659,4,3.18079347617
89319,4,3.12874261656
44565,4,4.41774975165
86235,1,3.98863818294
78225,3,3.32127858324
2952,5,2.64692583198
101148,1,2.59451384859
42345,3,6.30347396479
85014,5,5.83818259095
86448,4,3.37354300592
39141,3,3.35633221387
55656,1,3.22054876399
65523,3,2.70115641387
123303,4,3.41997501544
8862,3,4.38001274454
53520,3,5.3323629967
63501,5,4.13891060924
49632,3,5.00688772068
60615,4,6.21626731869
92253,2,3.39705794729
91062,all,8.08308648575
8052,5,4.58143604132
16645,3,1.64080776323
99933,5,3.98611549992
14775,4,3.11997501544
15837,3,3.81554288378
57504,all,6.4644094801
34092,4,3.11997501544
92313,2,3.85410387521
46809,all,12.4912541035
63396,4,3.14481949503
61218,3,3.50012156328
94047,2,1.75508343354
3045,2,1.70013623103
40899,4,3.13096184996
88995,all,12.4771673538
39282,4,3.4669358311
86229,all,7.42442091919
98340,1,5.40678486054
74967,5,3.38015020257
92865,4,4.03096184996
8157,all,6.52790863301
9771,1,5.22033362804
44565,5,4.7454955364
43932,4,3.94977904001
11472,4,7.54913849412
16101,5,3.06487528051
2877,1,3.64539648798
57282,4,3.14237060738
93816,1,4.88701303694
102447,1,2.15300052871
64644,2,1.40003845333
43956,5,5.67466375558
48942,4,3.15690139414
67851,4,12.6568
52857,all,6.4644094801
43326,1,2.79083218038
34965,all,6.56375118376
70860,4,3.11997501544
46728,4,3.11997501544
46842,1,4.65169186181
103653,4,9.40218409057
84702,2,5.253717373
70188,4,3.1669358311
12879,2,3.24992140942
49422,all,8.83078865447
34752,5,3.1390861224
79254,4,3.41997501544
8178,2,1.90167997403
93807,1,5.27068090398
88779,4,3.44237060738
30117,3,8.87220534131
14385,4,3.11997501544
48429,1,3.26883310312
24876,4,4.84464584134
86136,1,4.8257275588
37236,1,2.90438779607
29493,5,3.20887825496
40182,5,2.73025170266
74118,3,3.42189438968
69339,4,3.4199750805
71871,4,4.06605216925
5907,1,3.60571607269
85176,4,3.98336826942
59310,4,4.83018296359
47337,4,3.14643133853
84702,5,2.94207718363
81750,4,3.11997501544
34302,3,3.72305276374
33090,4,3.43174421728
76278,3,3.31442579501
33476,2,3.87625382416
91680,5,4.83864929562
92730,1,4.46905602842
158227,5,7.48099590458
152269,3,14.643601703
90333,5,3.36240309592
8460,1,3.99724484522
79092,4,3.11997501544
50349,3,2.9357995105
63612,all,7.43488520601
59790,4,3.41997501544
15888,1,2.91562374472
59208,5,3.63603444443
47298,all,7.81914286643
34257,1,3.97105544125
49071,4,3.74904976528
73245,2,2.98663808497
86754,1,3.82720120216
2901,5,3.43238829781
42951,5,3.47748317223
70722,2,2.52586168276
95652,4,3.11997501544
2997,5,3.99791552295
40536,2,2.95880930093
62772,3,1.67081778159
28128,5,4.55740879393
35277,3,3.73023839759
146734,2,12.4906064507
4932,3,6.32345139621
5487,all,6.70391806198
54711,1,3.5542614726
3090,3,3.61258769109
33114,4,3.11997501544
61833,all,6.56375118376
47127,4,3.41997501544
53568,all,6.90445835874
49836,4,3.11997501544
9801,5,3.57313853149
82026,5,3.79216742354
95652,3,2.71202936199
74532,4,3.72334239063
26711,4,31.815131468
61872,4,3.11997501544
40536,4,3.71997501544
47127,1,2.54960558966
92730,5,3.01601963448
31968,1,1.58298865954
8718,5,2.86324677047
33132,5,4.40282997603
81471,4,3.37018637681
2952,1,2.02124851974
3090,4,3.11997501544
71952,5,3.10208011413
45252,4,3.41997501544
57591,5,2.9159553255
94053,4,3.11997501544
108002,5,4.98046936278
62979,4,4.05690139414
71883,4,1.75498594619
37398,5,2.86015576885
36534,5,2.87077059638
68352,3,1.81452764385
41814,1,2.5344131603
57282,1,3.97617675464
43932,5,3.76140696721
1104,4,3.53313469584
31665,3,2.32237202422
9699,4,4.6035593427
88995,4,3.13096184996
48831,3,3.9904651583
53085,5,3.80787470343
2181,1,6.39680245868
61034,1,7.326782407
88971,all,6.86396377286
123303,1,3.14754181246
47171,1,7.04201608574
90147,1,4.05474466809
9651,4,3.14571051142
68511,5,2.97094291178
9771,3,6.38853322782
92730,3,10.6145635163
95234,1,8.65327997416
115419,2,2.0604221563
72840,3,5.99097709955
33476,3,3.78819628859
63009,3,2.12504203283
58443,4,3.148133793
36786,5,3.09340461895
126588,2,18.7583073377
87168,4,4.83137043256
83427,4,3.11997501544
28152,3,2.94061850956
129684,2,7.7410836959
28128,3,3.55573630973
68649,1,4.76960719059
34023,4,3.11997501544
1953,5,2.96455368288
39162,2,4.5279661508
39741,all,6.4644094801
40374,4,3.53313469584
46800,3,2.43638522851
8523,1,2.51529327963
73383,5,2.87261853848
49242,3,3.36897146878
58350,4,3.57645294091
23928,4,3.57167661691
56166,all,6.79873800762
56169,4,6.42115607636
1953,1,4.49219497297
44565,1,4.39879101653
99276,2,2.83733870401
23568,3,3.26205268443
6705,5,3.01535596849
7011,5,6.37331052458
43335,3,3.07328749482
16350,4,5.30243050814
44034,3,3.15316760649
63747,5,6.79154925731
48543,5,3.32371782403
38238,4,3.11997501544
12879,4,3.53313469584
8175,5,3.07230289854
75027,all,7.11937538903
87168,1,2.28780323183
9846,2,3.91240532547
37419,4,3.12874261656
32817,2,2.11976597727
8274,3,5.49534510652
39198,4,3.1285129623
40629,5,2.62237117709
8862,5,4.27327430254
56166,1,1.38708972754
2181,2,2.6135202574
77853,4,3.11997501544
87201,2,3.35397208608
27476,1,4.98876774418
93168,all,6.4644094801
78387,5,1.47410424856
87030,1,2.92350810047
33090,5,2.97443007343
49560,3,4.37758696024
58356,5,5.96646675461
101148,2,3.19790759069
102552,4,4.4847399337
74967,2,3.34348784693
70671,all,7.6334454614
5286,4,3.61851168691
67371,4,3.1933921542
70110,5,2.91907868497
68448,5,2.80161070797
39282,3,2.66960211085
79050,1,3.59152564835
83598,all,6.71389427762
74532,5,2.63665102773
25872,1,2.33639477167
86754,3,1.8473772352
53520,1,3.46452098911
144874,1,4.54123603499
28093,2,3.91024572303
39723,1,4.50529534315
70671,3,3.56660718997
44751,4,3.17570343223
55962,5,2.77927375381
549,5,3.4204303087
60399,2,4.84052516596
61623,5,2.67211872804
47982,5,3.4425664749
37401,3,2.31461831551
70110,4,3.14481949503
2013,1,2.67033583172
79221,3,4.79803338847
50793,2,2.50741750946
86448,1,2.4120843768
82026,4,4.38122670791
86235,4,4.04643133853
37236,2,5.78693568571
70860,5,11.5462086058
8178,3,3.70238221713
78375,3,4.8582075863
23568,1,3.20461002863
70188,3,2.04719454959
36663,4,3.11997501544
37254,5,3.27644683787
61872,1,3.22018165109
3228,3,4.33235850488
69339,5,4.83154627192
88956,4,3.21040269957
14385,1,2.38447242516
56004,5,3.03703224914
33366,5,3.0364293505
5484,all,7.30391806198
86847,4,3.11997501544
31437,3,2.31736216079
83412,5,4.36959272554
51273,4,10.5242810723
38727,all,7.81676096451
53457,all,6.84064227669
95595,5,3.14216736759
91209,3,2.44056263474
8523,4,3.11997501544
1062,5,4.23927951541
89211,1,5.31100025365
43956,2,2.39291963172
77457,all,6.4644094801
25872,4,3.32793938945
58356,2,4.00308203496
73410,4,3.17547377796
63396,5,2.81132876095
58395,all,7.08630954292
49611,3,2.35994568752
94995,5,3.35448620456
5286,5,4.52676138232
67836,all,6.4644094801
14106,4,3.31808551217
5586,4,3.11997501544
79062,3,2.24708042379
39282,5,2.91086030352
39198,5,1.56457165899
26520,3,2.85573643285
155734,2,14.069037836
91176,5,2.91674063359
12879,1,2.70114830443
38655,5,3.49938254622
99948,4,6.00570785843
70110,1,3.01898452874
91062,5,2.99616227427
69003,2,30.3141486001
17700,5,2.69731882275
79175,2,1.40003845333
71313,all,6.84061684787
3105,4,3.1669358311
126285,2,14.445961878
79920,5,2.76399129262
12969,5,3.32241807579
23697,all,6.82675577702
79284,all,7.65567153799
53085,4,3.41997501544
34092,3,1.67936852252
14394,5,4.18086294503
99117,2,2.47805190461
28572,1,3.25446719507
8472,5,2.93704374413
79920,4,3.11997501544
54957,4,3.44571051142
1836,5,3.21900457035
119100,3,11.6658205138
53520,4,4.25227721467
14997,3,2.22716972123
64002,4,3.41997501544
40629,2,2.58439485073
14337,5,2.65050589929
99663,2,2.26964398415
6528,3,2.36075111492
38769,3,2.2387969507
88995,5,4.01286455038
42345,1,3.49691272983
48543,3,3.86975299647
90147,5,9.63024915695
89319,2,2.50616381149
93792,1,4.11276068886
67158,4,3.11997501544
82002,5,2.70031892158
40812,5,3.39079523347
20256,1,2.22035359966
48618,3,3.31669642047
24348,3,2.32994979377
16533,4,3.11997501544
6705,4,3.48610406516
59181,1,3.4739201171
95679,3,2.40962155702
38727,3,2.43681925309
55557,5,3.29906023658
14166,4,4.52120836655
17700,2,3.31840589336
44949,3,2.03615072
44034,5,2.73347176958
71961,1,2.68885255011
81471,1,2.21309368964
37236,5,2.87552804041
85407,2,1.58634013251
69336,5,4.18099669331
31437,4,3.14481949503
582,4,3.44481949503
11244,1,2.63866509354
65523,5,2.61024146243
85407,5,3.41261478377
64107,3,4.31608284027
23697,3,2.32163580748
50793,3,2.85336884805
58473,4,3.11997501544
38628,4,3.42874261656
71961,5,3.39546226397
62481,3,2.51714611595
19800,5,2.95363900775
65505,all,8.64710033213
10491,2,3.32347562038
54687,2,2.11669787677
70671,2,2.12231881477
62481,5,3.1601882576
70110,3,3.9880459302
56445,3,2.98352035436
57690,all,6.4644094801
582,3,3.29592157995
75078,2,3.63403270897
34857,5,2.62062977522
60939,4,4.19401376336
37398,4,3.11997501544
63699,1,2.24966691639
36534,4,3.11997501544
70722,4,4.17864340074
102552,5,3.2600232245
5961,2,4.26982785854
30117,5,4.09257933098
3045,3,2.07686203532
3090,1,1.72759840618
52506,4,4.15959101892
31968,3,4.25410385197
80358,1,1.41307411259
47127,2,2.14511106395
87030,2,1.40275994148
53526,4,4.13090095873
79092,3,2.86375765084
86850,1,2.83772259557
68949,1,3.25340416906
11277,4,3.11997501544
47526,4,5.05737890577
63396,3,2.93254418663
73410,1,3.28183466803
19329,3,2.95426073742
155087,3,12.6439622222
31665,5,2.78605800353
92256,4,3.23313469584
78363,4,4.814489357
34659,5,2.94195609499
92865,5,2.89748386584
29493,1,2.72825841425
38238,5,2.68284792562
69210,4,3.11997501544
47337,1,2.2400134487
40842,4,1.75498594619
50742,1,3.53606587772
19713,2,3.24077249108
23421,4,3.41997501544
54762,1,1.34999625083
49439,2,2.914089361
85176,5,2.6283111639
102747,2,3.44357090821
9801,1,3.35730612792
39198,3,2.14673835686
37401,5,2.5971440699
64002,3,2.82773727823
94053,1,2.4278280192
65157,4,3.7750122086
77982,3,6.55806482359
86235,2,1.70003845333
78744,5,3.33009946448
10491,1,3.37156726868
73410,3,5.15619911486
39162,3,3.34620885199
2181,4,3.17792266562
68949,4,3.13972945109
49422,4,3.11997501544
40182,4,3.13096184996
96480,1,2.37897280801
1053,3,4.16904582753
61221,4,3.45741817306
60132,5,2.67847833044
85473,4,3.33345557634
68016,4,13.3476435238
66777,1,1.71277215477
